eng_strain,eng_stress_MPa,true_strain,true_stress_MPa,hardening_rate_MPa
NaN,NaN,NaN,NaN,NaN
2.43815437217521e-06,NaN,NaN,NaN,NaN
6.75611457483516e-05,NaN,6.75588635968289e-05,7.03479370646919,NaN
0.000132414600833242,14.6320262700406,0.000132405834793881,14.6339637639585,NaN
0.000190011785057731,22.1170562101603,0.000189993735105004,22.121258711491,NaN
0.000244466191483328,28.5879853196832,0.000244436314493129,28.5949741155765,NaN
0.000302049408879901,35.3164638465005,0.000302003801140783,35.3271311635291,NaN
0.000356227855908831,41.7391024402807,0.000356164421830438,41.7539710712506,NaN
0.000402740468633089,47.8559011010238,0.000402659390458906,47.87517460906,NaN
0.000445181465216882,53.6507629901487,0.000445082401348198,53.6746473154267,NaN
0.00049207759283032,59.2524628163029,0.000491956562354161,59.2816196255748,NaN
0.000535654659088891,64.693194256648,0.000535511247342494,64.7278474675629,NaN
0.00058346093922057,71.2124138819136,0.000583290792066373,71.2539635438013,NaN
0.000621714110778715,75.8322065546327,0.000621520926626912,75.8793525074992,NaN
0.000664531886327646,81.2246474792351,0.000664311182784548,81.2786238474407,NaN
0.000710436164345962,86.8263473053892,0.000710183924034223,86.888031882533,NaN
0.000754891224713283,92.0095293284399,0.000754606437645839,92.0789865147199,NaN
0.000794287065137178,97.0478398042624,0.000793971786103189,97.1249236481185,NaN
0.00083348961252061,101.667632476982,0.000833142452942702,101.752371392581,NaN
0.000877193990489689,106.593265082738,0.000876809480684469,106.686768054295,NaN
0.000916684619522989,111.2613482712,0.000916264720767436,111.363339837907,NaN
0.000956694360606081,115.784559912433,0.000956237020222971,115.895330347947,NaN
0.000998573848597584,120.404352585152,0.000998075605392793,120.524585222901,NaN
0.00104138329925996,124.975854742129,0.00104084143583096,125.106002510068,NaN
0.00108343458552729,129.595647414848,0.00108284809385533,129.736055821391,NaN
0.00112815216338258,133.861309638787,0.00112751627793622,134.012325564849,NaN
0.00116302670945023,138.223552894212,0.00116235091781177,138.384310578103,NaN
0.00119984788467797,142.231665700856,0.00119912864246824,142.402322064082,NaN
0.00124010632681193,146.432940570472,0.00123933803007519,146.614532986527,NaN
0.00127055355932537,149.925954542528,0.00126974708918849,150.116443497707,NaN
0.00130781343973907,154.23990728221,0.00130695899662951,154.441624305898,NaN
0.00134266811753725,158.038761187303,0.00134176754472388,158.250954793284,NaN
0.00137709254660789,162.207842379757,0.00137614522426757,162.431217590499,NaN
0.00141351208906304,165.797437383298,0.00141251402126005,166.031794065375,NaN
0.0014548203007243,169.435322902582,0.0014537630749287,169.68182085,NaN
0.0014889569279819,173.395145193484,0.00148784953072336,173.653323096198,NaN
0.00152683398254938,177.145708582834,0.00152566955665025,177.416180670561,NaN
0.00155882846693678,180.896271972185,0.00155761475499093,181.178258230498,NaN
0.00159654328108982,184.582448007211,0.00159527016074669,184.877141874384,NaN
0.00163047097151003,188.12375249501,0.00162914319678507,188.430482812505,NaN
0.00167428230115907,192.550383104758,0.00167288225304641,192.872766803272,NaN
0.00170576063213046,196.043397076814,0.00170430747472129,196.377800185737,NaN
0.00173893884247311,199.117893245767,0.00173742863883848,199.464147084563,NaN
0.00177741888046179,202.707488249308,0.00177584114078299,203.067784366133,NaN
0.00181410812175864,206.152211705621,0.00181246461498574,206.526194107195,NaN
0.00185659662918791,210.047646642199,0.0018548752838994,210.437620394924,NaN
0.00188818027569115,213.395789067027,0.00188639990407052,213.798718786859,NaN
0.00192249727914739,217.033674586311,0.00192065164635727,217.450921235187,NaN
0.0019636318009757,220.526688558367,0.00196170639616282,220.959721776984,NaN
0.00200039935048402,223.713862597386,0.00199840121597096,224.16137966282,NaN
0.00203110871987988,227.206876569442,0.00202904880736324,227.668358437659,NaN
0.0020804266286536,230.587212671431,0.00207826553798289,231.0669324489,NaN
0.0021172076329754,234.192904513554,0.00211496950738916,234.688739518578,NaN
0.00215499667841157,237.685918485609,0.00215267800362977,238.198130850451,NaN
0.00218870833643425,240.712124138819,0.00218631660357791,241.238972771603,NaN
0.00223278901845481,244.30171914236,0.00223030004926108,244.847193338051,NaN
0.0022717507244232,247.537183697122,0.00226917420015556,248.099526473507,NaN
0.00231442212991406,250.676067220398,0.00231174798029557,251.256237457813,NaN
0.00235295201615338,254.169081192454,0.00235018815919108,254.767128844489,NaN
0.00239682007852249,257.452836262958,0.00239395228675136,258.069904390186,NaN
0.00243877971525097,260.640010301977,0.00243581071817475,261.275653872084,NaN
0.00247880268625522,263.714506470929,0.00247573552242675,264.368202697974,NaN
0.00252053423664944,266.853389994205,0.00251736301788955,267.526003099851,NaN
0.00255947246669308,269.9761766789,0.00255620259528131,270.667173269773,NaN
0.00259882342531048,273.259931749404,0.002595452323049,273.970086061234,NaN
0.00264379841522633,276.350524756938,0.00264030972776769,277.081139836337,NaN
0.00268299381937376,279.376730410147,0.00267940101633394,280.126296451115,NaN
0.00272435341692856,282.4512265791,0.00272064909255898,283.220723543346,NaN
0.00276980203518362,285.590110102376,0.00276597320197044,286.381138170566,NaN
0.00281290977883186,288.664606271328,0.00280896095151672,289.476593765112,NaN
0.00286123442509179,291.642521408795,0.00285714888514389,292.476979030871,NaN
0.00290468063568827,294.620436546262,0.00290047020222971,295.476214823176,NaN
0.00294568390952099,297.453480136501,0.00294135388384755,298.32968406677,NaN
0.00299541484809818,300.318717403902,0.00299093753176044,301.218296549175,NaN
0.00304856461924841,303.361019895692,0.00304392716878403,304.285835567806,NaN
0.00309516530177478,306.016998261541,0.00309038513870884,306.964171456314,NaN
0.00313652965629707,308.85004185178,0.00313162100855587,309.818759167397,NaN
0.00318400029239729,311.618698087696,0.00317894209748509,312.610892113523,NaN
0.00322985044606616,314.451741677934,0.00322464568317345,315.467373776059,NaN
0.00327832446597043,317.059429528041,0.00327296247601763,318.098853213029,NaN
0.00332261082232765,319.473955315176,0.00331710314752398,320.535442936558,NaN
0.00336686536715325,322.306998905415,0.00336121016593207,323.392163177621,NaN
0.00341235876339274,324.608846822484,0.00340654987814364,325.716528665614,NaN
0.00346714427399153,327.184340995428,0.00346114758620689,328.31873630985,NaN
0.00351161747938145,329.743738329792,0.00350546614726472,330.901672205028,NaN
0.00354787447312055,332.109973601185,0.00354159561317086,333.288258098793,NaN
0.00363591653530726,334.782048805615,0.00362932256935442,335.999288392591,NaN
0.00368326808633634,337.293155624235,0.00367650146486907,338.535496740086,NaN
0.00372478800925302,339.86864979718,0.00371786816437646,341.134588468665,NaN
0.00377964733850145,342.428047131543,0.00377252241897848,343.722304388512,NaN
0.00383614286742429,344.890863434421,0.00382880363494944,346.213914060225,NaN
0.00388531689287186,347.047839804262,0.00387778854290899,348.396230638889,NaN
0.00393875357920725,349.929173910244,0.00393101699766658,351.307458696452,NaN
0.00399107568576329,352.134440795828,0.00398313247083225,353.539836000608,NaN
0.00404808224364173,354.597257098706,0.00403991080373347,356.032695958811,NaN
0.00410758726993854,356.754233468547,0.00409917416385792,358.219632616439,NaN
0.00416789900059578,359.522889704462,0.00415923736842106,361.021344797153,NaN
0.00421339735838178,361.374026141266,0.0042045458542909,362.896638508397,NaN
0.00426030604802574,363.740261412659,0.00425125663728286,365.289906248265,NaN
0.00432130758815541,365.848947266757,0.00431199754990925,367.429893098699,NaN
0.00437794104067923,367.941536282274,0.00436838573502723,369.552362634535,NaN
0.00443532953639214,370.259481037924,0.00442552245009074,371.901703850301,NaN
0.00448711673924151,372.464747923508,0.00447707964480166,374.136040728693,NaN
0.00454733536443785,374.8309831949,0.0045370274721286,376.53546538047,NaN
0.00461246774380553,377.13283111197,0.00460186291158932,378.872344130604,NaN
0.00466188696136616,378.887386517288,0.00465105402126005,380.653716684319,NaN
0.00472729807557104,381.140943918614,0.00471615949183303,382.942710769322,NaN
0.00478611954208752,383.346210804198,0.00477470248638839,385.180951595113,NaN
0.00485794661515149,385.760736591333,0.00484618486906922,387.634741655916,NaN
0.00491328182822404,387.772841413946,0.00490125105003889,389.678078669144,NaN
0.00498156873007893,389.865430429464,0.00496920177080632,391.80757186663,NaN
0.00504127990870273,392.183375185114,0.00502861520352606,394.160481354962,NaN
0.00510526526537691,394.388642070697,0.00509227758361421,396.40210070612,NaN
0.0051701186516262,396.336359538987,0.0051567994762769,398.385465543757,NaN
0.00523198256054824,398.348464361599,0.00521834329271454,400.43261658016,NaN
0.00530268463584416,400.392762861374,0.00528867490795955,402.515919413302,NaN
0.0053665234848348,402.758998132767,0.00535217500907441,404.920413754975,NaN
0.00542825012456305,404.400875668019,0.005413570274825,406.596064771737,NaN
0.00550075626576962,406.718820423669,0.00548568235934664,408.956081523521,NaN
0.0055696171298274,408.87579679351,0.00555416416385792,411.153078435303,NaN
0.00563895153503902,411.032773163351,0.005623112164895,413.350567050532,NaN
0.00570993087938398,413.125362178868,0.00569369101374125,415.48427944143,NaN
0.005782958196487,415.185757517224,0.00576630108115116,417.586759396722,NaN
0.00585252100247469,416.988603438285,0.00583546152968629,419.4290379977,NaN
0.0059190521035053,418.984611422317,0.00590160333419756,421.464603167892,NaN
0.00599671303526805,421.254265662224,0.00597880431164118,423.780406608283,NaN
0.00606563580323516,422.944433713219,0.00604731388644024,425.509860613129,NaN
0.00614259256603189,424.892151181508,0.00612380374643505,427.502090550721,NaN
0.00621685519835435,427.000837035606,0.006197610274825,429.655439409033,NaN
0.00629877148228131,429.109522889704,0.0062790171298937,431.812385715257,NaN
0.00637336695611768,431.008949842251,0.00635314293751621,433.755928040967,NaN
0.00644918477081124,433.053248342026,0.00642847775991704,435.846088756183,NaN
0.0065237857447773,435.065353164638,0.00650259795436868,437.90362631366,NaN
0.00660426797373748,437.318910565965,0.00658255534093856,440.207081841325,NaN
0.00669282197185628,438.912497585474,0.00667052447238787,441.850060793037,NaN
0.00678323108449264,440.811924538021,0.00676032848327716,443.802053686962,NaN
0.006856202675807,442.502092589016,0.00683280579984444,445.535976620275,NaN
0.00693756667409429,444.610778443114,0.0069136124837957,447.695295362584,NaN
0.00702065148646724,446.300946494109,0.00699612145709101,449.434269897524,NaN
0.00710729444812475,448.152082930912,0.00708215666839513,451.337231741843,NaN
0.00719252420233141,450.260768785011,0.00716678136375421,453.499280261857,NaN
0.00728240951496328,451.999227351748,0.00725602080891885,455.290870825771,NaN
0.00736599959396766,454.059622690104,0.00733900310863366,457.404225686476,NaN
0.00746306183693513,456.007340158393,0.00743535097744361,459.410551136091,NaN
0.00754187819612628,457.55263666216,0.00751358042260825,461.003442916182,NaN
0.0076222871360645,459.194514197412,0.0075933842831216,462.69462663593,NaN
0.00771431085627006,461.093941149958,0.00768470770806326,464.650963145932,NaN
0.00781000095079554,463.041658618247,0.00777966076225046,466.658014412314,NaN
0.00789757990183126,464.586955122014,0.00786655724656469,468.256067721439,NaN
0.00799556843799909,466.438091558818,0.00796377324863883,470.167529241966,NaN
0.00808369822775412,468.337518511364,0.008051200158154,472.123417679745,NaN
0.00817999306306838,470.124267593845,0.00814671825512056,473.969880841542,NaN
0.0082764106029678,471.766145129097,0.00824234892662691,475.670675454764,NaN
0.00836892515665966,473.408022664349,0.00833409986777288,477.369938974589,NaN
0.00846414514283511,475.371836971219,0.00842852512056002,479.395453196159,NaN
0.00855474858296512,476.756165089176,0.00851836408089188,480.834694216893,NaN
0.00865464612147515,478.446333140171,0.00861740936479129,482.587116841617,NaN
0.00875907999341541,480.039920159681,0.00872094179414052,484.244628220392,NaN
0.00885233659808082,481.520829309124,0.00881338437645838,485.783413769155,NaN
0.00895689330951388,483.178803682957,0.008917018268084,487.506584676963,NaN
0.00905232724928151,485.01384328118,0.00901160053150117,489.404347310993,NaN
0.00917109408026673,486.398171399137,0.0091292949649987,490.858974789508,NaN
0.00926960890893058,488.201017320198,0.00922690975110189,492.726449819699,NaN
0.00936877798955082,489.84289485545,0.009325163189007,494.43212418711,NaN
0.00947254343155146,491.388191359217,0.00942796021519316,496.042887343619,NaN
0.00956743773739221,492.981778378726,0.00952195964739435,497.698350849034,NaN
0.00967457506427549,494.414397012427,0.00962807602800104,499.197646209182,NaN
0.00977737519503119,495.911403000451,0.00972988595799844,500.760114851081,NaN
0.00988910494067197,497.344021634151,0.00984052773658284,502.262308855707,NaN
0.00998554375096217,498.776640267851,0.00993601763287529,503.757196231204,NaN
0.0100963141486752,500.370227287361,0.0100456868498833,505.422122292698,NaN
0.0102069871831612,501.915523791127,0.0101552476613949,507.038569109493,NaN
0.0103250038373173,503.557401326379,0.0102720650687062,508.756633427384,NaN
0.0104339215539924,504.941729444337,0.0103798638916256,510.210251838696,NaN
0.0105506620096831,506.326057562295,0.0104953921908219,511.66813266233,NaN
0.0106676381399939,507.66209516451,0.0106111403318641,513.077650693116,NaN
0.0107760002177859,508.998132766725,0.0107183528960332,514.483096756271,NaN
0.0108926164424406,510.382460884682,0.0108337192066373,515.941861270048,NaN
0.0110256388348076,511.718498486897,0.0109652995929479,517.360521836304,NaN
0.0111359364188612,513.151117120598,0.0110743883873477,518.86553533412,NaN
0.0112479875360023,514.43886420707,0.0111851993129375,520.225266139706,NaN
0.0113666679721307,515.726611293542,0.0113025527949183,521.588704448508,NaN
0.0114826601087183,517.207520442985,0.011417234729064,523.146438605905,NaN
0.0116088662779119,518.607945399524,0.0115420003837179,524.628395688329,NaN
0.0117222120257918,519.879595647415,0.0116540391392274,525.973734495477,NaN
0.0118445203285586,520.958083832335,0.0117749230230749,527.128582446614,NaN
0.0119674568053234,522.455089820359,0.0118964130412237,528.707548540506,NaN
0.0121016986131706,523.88770845406,0.0120290585169821,530.227639608915,NaN
0.0122230097220242,524.821325091752,0.0121489119263676,531.236221250674,NaN
0.0123466735035838,526.092975339643,0.0122710749546279,532.588473538691,NaN
0.0124732152969596,527.219754040306,0.0123960656209489,533.795879541261,NaN
0.0126129251074942,528.620178996845,0.0125340447498055,535.287625724842,NaN
0.0127323878190402,529.698667181765,0.0126520124967591,536.442996039552,NaN
0.0128660286569073,531.131285815466,0.0127839644542391,537.964836159348,NaN
0.0129892777122664,532.209774000386,0.0129056405237231,539.12279455606,NaN
0.0131222123210266,533.33655270105,0.0130368619393311,540.335108184157,NaN
0.0132637357038308,534.366750370227,0.0131765425200933,541.454449716053,NaN
0.0133920163658392,535.445238555148,0.0133031359605911,542.615929952889,NaN
0.0135149234147807,536.572017255811,0.0134244114337568,543.823746975538,NaN
0.0136492067452108,537.392956023437,0.0135568953590874,544.727943583621,NaN
0.0137851520009176,538.5197347241,0.0136910010630023,545.943311122766,NaN
0.0139231773496442,539.598222909021,0.013827140316308,547.111144664136,NaN
0.0140590964861085,540.982551026978,0.0139611840290381,548.588276909168,NaN
0.0141965998117273,541.803489794604,0.0140967717915478,549.495257115816,NaN
0.0143446168154722,543.139527396819,0.0142427062224527,550.930655794663,NaN
0.0144890385788983,544.024853518769,0.0143850754731657,551.907250609282,NaN
0.0146362510133975,545.103341703689,0.0145301748768473,553.081611041106,NaN
0.014770015431028,546.020861502801,0.0146620010370755,554.08559805286,NaN
0.01491285116566,546.89009078617,0.0148027478869588,555.045781314038,NaN
0.0150494128636833,547.759320069538,0.0149372939331086,556.002776227195,NaN
0.0151956949185321,548.692936707231,0.0150813967850661,557.030707177387,NaN
0.0153530012150966,549.819715407894,0.0152363364791289,558.261098166635,NaN
0.0154999673624223,550.688944691263,0.0153810698988852,559.224605360824,NaN
0.0156478174373307,551.71914236044,0.0155266526834327,560.352342776777,NaN
0.0157787089845562,552.797630545361,0.0156555193155302,561.520063485088,NaN
0.015918375885511,553.715150344472,0.0157930072336012,562.529396241158,NaN
0.0160669298686957,554.600476466422,0.0159392228415867,563.511203426953,NaN
0.0162209537898421,555.469705749791,0.0160907997148042,564.479954178415,NaN
0.0163706165581552,556.194063485931,0.0162380627171377,565.299303231182,NaN
0.0165272669409555,557.111583285043,0.0163921780658543,566.319115137893,NaN
0.0166782832433818,557.884231536926,0.016540728026964,567.188782767515,NaN
0.0168262520151905,558.801751336037,0.0166862588281048,568.204290430547,NaN
0.0169908322160637,559.670980619406,0.0168481024889811,569.180256347311,NaN
0.017148054749919,560.556306741356,0.0170026863624579,570.168756979769,NaN
0.0172968815175625,561.377245508982,0.0171489933627171,571.087321211206,NaN
0.0174493956686235,562.085506406542,0.0172989031112263,571.893558807428,NaN
0.0176066668269064,562.970832528491,0.0174534651024112,572.882872410087,NaN
0.017778183145724,563.84006181186,0.0176219996370236,573.864113695648,NaN
0.0179274260702322,564.500032193677,0.0177686248898107,574.620064787473,NaN
0.0180790437819291,565.176099414075,0.017917561265232,575.393942859882,NaN
0.0182497284421315,565.884360311635,0.0180852008555872,576.211596216971,NaN
0.0184002082260122,566.769686433584,0.0182329727249157,577.198366680154,NaN
0.0185604239462018,567.333075783916,0.018390281332642,577.863018189168,NaN
0.0187410787645379,568.202305067285,0.0185676284936479,578.851029220743,NaN
0.0188816760551276,569.119824866396,0.0187056297899922,579.865761036074,NaN
0.0190509303469124,569.747601571051,0.018871733704952,580.601823443902,NaN
0.0192018856384004,570.455862468611,0.0190198559502204,581.409690701488,NaN
0.0193693599476326,571.019251818943,0.0191841615245009,582.079529244452,4974.11214130398
0.0195482126389461,572.210417873929,0.0193596003889033,583.396108796749,4918.87336829202
0.0196975900901648,572.661129354195,0.0195061030334457,583.941173540784,4863.37328203069
0.0198548877853291,573.079647157298,0.0196603502981592,584.458079243662,4813.6122967274
0.0200198383648167,573.64303650763,0.0198220764843142,585.127277377615,4760.33693824514
0.0201933061249273,574.463975275256,0.0199921251490796,586.064302185732,4709.05011014583
0.0203622440465525,575.284914042882,0.020157705470573,586.999005858923,4655.60420448569
0.0205227937573849,575.96098126328,0.0203150388903293,587.781309694047,4606.15443298722
0.0206947138858851,576.620951645097,0.0204834875032409,588.553957259999,4558.24170825586
0.0208704784893572,577.345309381237,0.0206556736323568,589.39478224161,4512.22421470229
