eng_strain,eng_stress_MPa,true_strain,true_stress_MPa,hardening_rate_MPa
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
3.53151005139107e-05,NaN,3.53144769503603e-05,8.81005319628623,NaN
8.51703113244895e-05,17.4081803819072,8.51666845393721e-05,17.4096630420499,NaN
0.000127639487428999,25.5515028574772,0.000127631342202779,25.554764238205,NaN
0.000158858911877058,32.8171019524469,0.000158846295136387,32.822315241554,NaN
0.000196759329333718,40.3265130975833,0.000196739974755533,40.3344477152548,NaN
0.00026315965259438,47.4295708257752,0.000263125032166753,47.4420523751564,NaN
0.000320534678072582,54.3863413238669,0.000320483317807514,54.4037740322747,NaN
0.000357117633723147,60.9692666783697,0.000357053882398353,60.9910398786157,NaN
0.000384022098468106,67.8122582197169,0.000383948380854349,67.8382996254203,NaN
0.000446380935696711,74.6064873510309,0.000446281337364899,74.6397902646636,NaN
0.000505781054294996,80.6692803318445,0.00050565319016984,80.7100813254999,NaN
0.000568746071557769,87.1546808662805,0.000568584396809058,87.204249748641,NaN
0.000618925207657384,92.3397504664937,0.000618733752444673,92.3969018657262,NaN
0.000655220811506707,98.3050186272406,0.000655006248069995,98.3694301213208,NaN
0.00068299800291638,103.750154414298,0.000682764865928976,103.821015562566,NaN
0.000721987762801524,109.39033984149,0.000721727255018014,109.469318328224,NaN
0.000753069182975796,114.315343254858,0.000752785768656717,114.401430617005,NaN
0.000792199442676278,119.354125624972,0.000791885818322182,119.448677896773,NaN
0.000835315296433992,124.490432815151,0.000834966614770973,124.594421577942,NaN
0.000860794793499098,129.090353494964,0.000860424522130725,129.201473799144,NaN
0.000880228689528417,133.8203072682,0.000879841515440041,133.938099741899,NaN
0.000929445560792885,138.631531724824,0.000929013893721049,138.760382186572,NaN
0.0009421499299056,143.150181721248,0.000941706385229027,143.285050654923,NaN
0.000962618791581438,146.937395567172,0.000962155771230056,147.078840265331,NaN
0.000982022963804452,151.602332793696,0.00098154109469892,151.751209765866,NaN
0.00101202808070089,156.26727002022,0.00101151632552753,156.425416885575,NaN
0.0010458103644273,160.200771096244,0.0010452638857437,160.368310723046,NaN
0.00107879767550401,164.508117315857,0.00107821619145651,164.685588290419,NaN
0.00108531081813634,168.652922168692,0.00108472229413278,168.835963009632,NaN
0.00111218706919303,172.602677381394,0.00111156904734946,172.794643847285,NaN
0.00117004742080629,176.796244644262,0.00116936344879053,177.003104634316,NaN
0.00118513875163795,180.892287087064,0.00118443702907874,181.106669546363,NaN
0.00123175411333443,185.037091939899,0.00123099612660834,185.265012139015,NaN
0.0012380256178286,188.824305785823,0.00123725989603706,189.058075113654,NaN
0.00126508302603523,192.351453444902,0.00126428348275862,192.594794003688,NaN
0.00129958703080946,196.658799664515,0.00129874329850746,196.914374890053,NaN
0.0013070071883774,200.072168366849,0.00130615379799279,200.333664129099,NaN
0.00133748932456079,204.168210809651,0.00133659568244982,204.441283612024,NaN
0.00137200357262079,207.955424655575,0.00137106323571796,208.240740241148,NaN
0.00139454507733316,211.742638501499,0.00139357360241894,212.037923155682,NaN
0.00141844990334494,215.789918534267,0.00141744485357694,216.096005723355,NaN
0.00145197398431751,219.463353423446,0.00145092088934637,219.782008503128,NaN
0.00147370998278729,223.25056726937,0.00147262513793103,223.579573859018,NaN
